episode,reward,loss,steps,success
437,4,7.64648661848761e-12,7,1
438,9,1.7978618593872397e-11,2,1
439,7,2.3979263019668906e-11,4,1
440,7,1.2573941887694673e-11,4,1
441,6,1.56743062973419e-11,5,1
442,6,1.6125945023759414e-11,5,1
443,3,1.3561846090581753e-11,8,1
444,5,2.410012929961643e-11,6,1
445,6,1.3917400565333083e-11,5,1
446,5,1.50416808638217e-11,6,1
447,5,3.166726140572488e-11,6,1
448,1,3.61977336993391e-11,10,1
449,9,4.0531134004595515e-11,2,1
450,8,4.285786540473661e-11,3,1
451,3,5.2358957447484755e-11,8,1
452,9,7.264411294727324e-11,2,1
453,8,1.248711134493874e-10,3,1
454,6,1.7785503070300023e-10,5,1
455,10,4.000675346560456e-10,1,1
456,6,1.3162093637220096e-10,5,1
457,4,1.6063163497749755e-10,7,1
458,8,1.5397342660132077e-10,3,1
459,8,1.047280780615741e-10,3,1
460,5,1.7776569105620865e-10,6,1
461,8,2.3302989167935567e-10,3,1
462,6,3.7551814990877117e-10,5,1
463,4,3.0455447687570217e-10,7,1
464,8,1.759028478431901e-10,3,1
465,6,1.4028671557753113e-10,5,1
466,9,1.016627892980182e-10,2,1
467,6,1.3339356286223846e-10,5,1
468,3,8.266010098623155e-11,8,1
469,6,1.5699441746619414e-10,5,1
470,5,2.2279349661443368e-10,6,1
471,4,2.0097219126975167e-10,7,1
472,2,1.744987364481353e-10,9,1
473,7,1.9285528729540147e-10,4,1
474,6,1.1256222620659173e-10,5,1
475,5,9.723392461561768e-11,6,1
476,6,1.5495125182951597e-10,5,1
477,6,3.9573806454029637e-10,5,1
478,7,7.389815426250834e-10,4,1
479,5,7.605426288748163e-10,6,1
480,6,1.1422244483583198e-09,5,1
481,5,9.58514193942032e-10,6,1
482,9,6.569389476851484e-10,2,1
483,7,1.0884213530459874e-09,4,1
484,6,1.1876007732780637e-09,5,1
485,7,5.981804496180132e-10,4,1
486,8,1.3992475326555602e-09,3,1
487,5,1.128351190260446e-09,6,1
488,3,1.1307925151804454e-09,8,1
489,8,6.558052619472695e-10,3,1
490,10,6.332223634331058e-10,1,1
491,6,8.847512056320284e-10,5,1
492,4,9.872533901500447e-10,7,1
493,7,7.519205258432748e-10,4,1
494,6,4.2136313327389987e-10,5,1
495,4,2.146142850735698e-09,7,1
496,5,2.1067735704131487e-09,6,1
497,4,2.2959179319619646e-09,7,1
498,4,4.162896059613428e-09,7,1
499,6,6.637745642024129e-09,5,1
500,5,3.61043165734524e-09,6,1
501,5,1.0660690478540384e-09,6,1
502,8,1.6430806345132016e-09,3,1
503,4,1.7913035182155162e-09,7,1
504,4,2.043231615646489e-09,7,1
505,5,8.33900985301265e-10,6,1
506,7,9.410358603467728e-10,4,1
507,7,6.304703981108162e-10,4,1
508,8,4.802913622370397e-10,3,1
509,5,8.530153250418948e-10,6,1
510,5,5.922180153679809e-10,6,1
511,6,4.486821580940159e-10,5,1
512,3,6.616731121344976e-10,8,1
513,4,1.0154853466052112e-09,7,1
514,10,1.9482673252468885e-09,1,1
515,5,1.3850446715461355e-09,6,1
516,8,2.358626479311473e-09,3,1
517,6,3.1530435595783503e-09,5,1
518,7,4.1723775545676745e-09,4,1
519,7,1.0457195109836448e-08,4,1
520,8,9.982667433424316e-09,3,1
521,7,9.390833444200553e-09,4,1
522,7,1.2674877203355805e-08,4,1
523,7,1.0903588032462608e-08,4,1
524,6,1.4559505068234558e-08,5,1
525,4,7.17669479399774e-09,7,1
526,5,2.617818214053121e-08,6,1
527,7,5.3524186860443024e-08,4,1
528,10,1.365837363209721e-07,1,1
529,6,1.0374704615401242e-07,5,1
530,5,1.9645535094999408e-07,6,1
531,6,1.0785675748081758e-07,5,1
532,3,1.0451226639673905e-07,8,1
533,5,1.2839575506499537e-07,6,1
534,4,1.7351902467258436e-07,7,1
535,6,8.345572624079978e-08,5,1
536,10,3.696187533819284e-08,1,1
537,6,9.923409152179375e-08,5,1
538,9,2.6865316726798483e-07,2,1
539,8,1.2639522376881965e-07,3,1
540,7,2.626400288363584e-07,4,1
541,4,3.5773769013758283e-07,7,1
542,5,9.56236277716016e-07,6,1
543,3,8.284560273352781e-07,8,1
544,8,6.56477197935601e-07,3,1
545,6,3.6250705477414157e-07,5,1
546,5,4.3431026597318123e-07,6,1
547,8,3.626006872536891e-07,3,1
548,8,7.73062576323961e-07,3,1
549,10,5.354804670787416e-07,1,1
550,7,9.665975966299811e-07,4,1
551,10,4.906780759483809e-07,1,1
552,10,1.5928632137729437e-06,1,1
553,7,1.0123892764113407e-06,4,1
554,6,1.5853912373131608e-06,5,1
555,7,3.1909391111639707e-06,4,1
556,6,5.760286876466126e-06,5,1
557,9,6.240672973945038e-06,2,1
558,5,2.521585921992179e-06,6,1
559,6,3.5082781323581003e-06,5,1
560,5,2.929396392422253e-06,6,1
561,6,4.452651819519815e-06,5,1
562,7,8.421681854997587e-06,4,1
563,5,1.4537172091877437e-05,6,1
564,5,2.5832679436158894e-05,6,1
565,3,5.3373066748463316e-05,8,1
566,8,6.134827223528798e-05,3,1
567,10,2.86688646156108e-05,1,1
568,5,7.164951724310716e-05,6,1
569,6,7.01248205587035e-05,5,1
570,6,0.00010231783235212789,5,1
571,7,5.9710844652727246e-05,4,1
572,6,7.217303573270328e-05,5,1
573,7,6.440153538278537e-05,4,1
574,8,0.00010096518599311821,3,1
575,6,8.186465129256248e-05,5,1
576,8,5.2067646417223536e-05,3,1
577,3,3.920003223356616e-05,8,1
578,10,2.9048747819615528e-05,1,1
579,4,6.272853170230519e-05,7,1
580,5,7.840278825218168e-05,6,1
581,4,7.369820117933809e-05,7,1
582,3,7.39586084819166e-05,8,1
583,4,0.0001892401944912438,7,1
584,4,0.00015438852590575282,7,1
585,6,0.00043527536618057636,5,1
586,6,0.000309248169651255,5,1
587,8,0.0006400263664545491,3,1
588,7,0.0007574636547360569,4,1
589,10,0.0004378310404717922,1,1
590,6,0.0007373438216745854,5,1
591,4,0.0006979003082960844,7,1
592,5,0.000988723831445289,6,1
593,10,0.0007180682732723653,1,1
594,5,0.0012459091958589852,6,1
595,7,0.001440230116713792,4,1
596,8,0.0012088248428578179,3,1
597,5,0.0014459126299091925,6,1
598,5,0.001439410261809826,6,1
599,4,0.0014030331180297903,7,1
600,7,0.0012841841526096687,4,1
601,7,0.000992181958281435,4,1
602,8,0.0014501217907915513,3,1
603,5,0.0016818837999987106,6,1
604,10,0.0016197401564568281,1,1
605,4,0.0016466781297432525,7,1
606,5,0.0019119825738016516,6,1
607,8,0.001787061298576494,3,1
608,6,0.0019777732901275157,5,1
609,5,0.001862842570214222,6,1
610,5,0.004034724746209879,6,1
611,10,0.0010877430904656649,1,1
612,6,0.0030122374650090934,5,1
613,3,0.0028627451683860272,8,1
614,8,0.0029207676804314056,3,1
615,6,0.0028329143999144433,5,1
616,5,0.0021321885869838297,6,1
617,9,0.0028679446695605293,2,1
618,6,0.003986368223559111,5,1
619,4,0.0013532465257282769,7,1
620,5,0.0007617675000801682,6,1
621,5,0.002108396642142907,6,1
622,7,0.0015538407460553572,4,1
623,8,0.0010835767122140776,3,1
624,10,0.0010449792025610805,1,1
625,3,0.00165782161639072,8,1
626,5,0.0013769677219291527,6,1
627,6,0.0007847063359804451,5,1
628,8,0.0006395025411620736,3,1
629,5,0.0007266206036244208,6,1
630,9,0.0006478199793491513,2,1
631,9,0.0005644972843583673,2,1
632,3,0.0005280969235172961,8,1
633,5,0.0005213858506370647,6,1
634,5,0.0002818175465411817,6,1
635,7,0.0002077345325233182,4,1
636,5,0.00019410837921896018,6,1
637,6,0.00018816675583366305,5,1
638,8,0.00029380747097699594,3,1
639,9,0.00021960232697892934,2,1
640,6,0.0001477432670071721,5,1
641,10,0.0001455141609767452,1,1
642,6,0.00010307366756023839,5,1
643,8,0.0005279097968013957,3,1
644,6,0.0003107211290625855,5,1
645,5,0.00030355381992800784,6,1
646,9,0.00025277626991737634,2,1
647,5,0.0004909538038191386,6,1
648,4,0.0005249564253192927,7,1
649,5,0.0005406556786814084,6,1
650,6,0.00028301922575337814,5,1
651,4,0.0003840659233641678,7,1
652,4,0.00025922588559166925,7,1
653,8,0.00027373074165855843,3,1
654,5,0.0002338762157402622,6,1
655,10,0.0007280035642907023,1,1
656,8,8.916648948797956e-05,3,1
657,6,0.00030117598798824475,5,1
658,7,0.0002683851671463344,4,1
659,4,0.00016058485614069338,7,1
660,5,0.0001328757747008543,6,1
661,10,0.00016222457634285092,1,1
662,4,8.19120167372083e-05,7,1
663,9,3.0112606509646866e-05,2,1
664,7,7.641841057193233e-05,4,1
665,8,3.3962421487861626e-05,3,1
666,8,3.5311279134475626e-05,3,1
667,7,2.841702894329501e-05,4,1
668,5,3.405702288243143e-05,6,1
669,4,2.653932369867107e-05,7,1
670,5,2.9626363357238006e-05,6,1
671,7,3.005103314990265e-05,4,1
672,6,3.433160854910966e-05,5,1
673,5,3.793143362903114e-05,6,1
674,8,1.576981382337787e-05,3,1
675,8,2.5009355037279118e-05,3,1
676,5,2.961411648054006e-05,6,1
677,7,3.1526550628768746e-05,4,1
678,7,3.795024736064079e-05,4,1
679,8,0.00015539324704150204,3,1
680,9,0.00016351844533346593,2,1
681,8,0.0003256886266171932,3,1
682,6,0.0002118278876878321,5,1
683,9,0.00025555708270985633,2,1
684,4,0.00018060465611467537,7,1
685,6,0.0001725518683088012,5,1
686,7,0.00016360241443180712,4,1
687,6,0.00017749748658388854,5,1
688,5,0.00012768976739607751,6,1
689,10,0.00010150646266993135,1,1
690,8,0.00011446945669983204,3,1
691,6,7.77879344241228e-05,5,1
692,6,0.00018518604047130794,5,1
693,6,0.00015866803805693054,5,1
694,5,0.00015464521129615605,6,1
695,5,9.99223702820018e-05,6,1
696,10,8.307833195431158e-05,1,1
697,8,0.00018532403313050358,3,1
698,5,0.00012160763920595248,6,1
699,10,8.424866973655298e-05,1,1
700,10,4.8944366426439956e-05,1,1
701,5,8.806144129872943e-05,6,1
702,4,4.540586659069439e-05,7,1
703,6,4.5476331797544846e-05,5,1
704,5,7.51773762506976e-05,6,1
705,8,6.441250904269206e-05,3,1
706,7,7.673852633161005e-05,4,1
707,7,6.676919883830124e-05,4,1
708,-1,8.205943231587298e-05,12,1
709,7,5.9857939049834386e-05,4,1
710,6,7.496385933336569e-05,5,1
711,7,3.7626156881742645e-05,4,1
712,9,0.0001475757708249148,2,1
713,8,3.9340687483975976e-05,3,1
714,10,9.197835606755689e-05,1,1
715,8,5.179152261310568e-05,3,1
716,6,7.088373240549117e-05,5,1
717,3,3.191159441939817e-05,8,1
718,7,8.378166421607602e-05,4,1
719,8,7.601437149181341e-05,3,1
720,5,8.290756371328219e-05,6,1
721,10,7.18405208317563e-05,1,1
722,8,9.383213182445616e-05,3,1
723,9,5.359807573768194e-05,2,1
724,3,7.316911660382175e-05,8,1
725,6,4.5756146573694426e-05,5,1
726,8,6.827769599719129e-05,3,1
727,7,5.561524994845968e-05,4,1
